clip,caption
164_258.8176_260.8358_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
164_277.8966_279.9976_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
164_301.3078_303.7716_0.mp4,"The action of turtle neck involves slowly and deliberately bringing the chin towards the chest, with the head tilting downwards and the neck flexing, while keeping the shoulders relaxed and the rest of the body still."
311_0.0_10.017_25.mp4,"The action of playing with jewelries involves gently grasping and rotating a piece of jewelry with the fingers, often with the hands held in a relaxed position with the wrists slightly bent, while simultaneously manipulating other objects, such as beads or small trinkets, with the same hand or the other hand."
311_4.7881_7.8192_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
311_10.3844_14.2393_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
311_14.6743_15.5128_7.mp4,"The action of scratching or touching facial parts involves extending the index finger or middle finger from the hand, flexing the wrist to move the finger towards the face, and then applying gentle pressure or scratching motion to specific areas such as the nose, cheeks, or forehead."
311_18.4159_20.9499_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
311_22.7289_23.5319_7.mp4,"The action of scratching or touching facial parts involves extending the index finger or middle finger from the hand, flexing the wrist to move the finger towards the face, and then applying gentle pressure or scratching motion to specific areas such as the nose, cheeks, or forehead."
311_23.5377_24.1331_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_41.4845_42.118_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_45.699_46.7464_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
311_46.5692_47.4683_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_49.8487_52.3424_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_53.4007_55.6934_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_56.3435_57.2301_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_63.0794_64.9285_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_65.0909_66.3079_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_68.533_69.348_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_70.2317_77.5346_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_79.0545_80.2778_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_82.4192_87.4111_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_90.1039_91.5481_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_91.9237_92.6701_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_92.6701_98.697_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
311_93.1359_94.8176_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_97.3148_99.5461_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
311_101.8169_102.6362_7.mp4,"The action of scratching or touching facial parts involves extending the index finger or middle finger from the hand, flexing the wrist to move the finger towards the face, and then applying gentle pressure or scratching motion to specific areas such as the nose, cheeks, or forehead."
311_102.2905_104.3063_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_102.6385_104.0905_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_105.8138_108.2551_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_113.2515_115.6233_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_116.9146_119.37_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_119.7373_121.9255_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_122.8615_128.1296_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_128.4955_129.5455_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_131.4722_132.4031_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_132.8355_134.3633_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_134.9005_136.434_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_137.1432_140.1205_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_140.5109_144.2749_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
311_144.5326_145.5089_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_146.4106_147.1134_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_148.9027_149.6018_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_151.1848_151.8408_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_153.4576_154.1404_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_156.963_160.9063_29.mp4,"The action of Arms Akimbo involves standing with feet shoulder-width apart, hands grasping opposite hips or waist, and elbows bent at a 90-degree angle, with forearms and upper arms forming a straight line perpendicular to the ground."
311_168.0815_170.7572_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
311_169.0133_181.5221_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
311_177.7131_179.4792_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_183.2882_185.5564_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_184.6126_185.3712_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_186.0776_187.5405_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_190.0814_192.1954_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_190.244_191.6814_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_199.43_200.5042_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_202.1922_203.4714_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_203.6989_205.0634_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
311_203.9737_204.8989_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_208.981_215.4129_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_212.2086_215.9752_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_215.7677_217.5444_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
311_219.7366_226.082_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_227.6477_233.0381_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_234.1482_241.9306_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_245.8036_248.3482_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
311_257.6057_260.4983_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_260.2863_261.531_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_262.4849_275.2783_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_276.0969_280.2056_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_280.7041_285.0905_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
311_281.1771_282.6429_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_281.2429_282.7391_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_285.5086_289.236_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_291.8294_292.7376_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_293.9535_295.043_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_296.6945_298.3144_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_303.6889_304.6475_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_304.8884_306.0846_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_316.9687_318.1426_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_321.4532_325.2428_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
311_324.2168_334.6327_25.mp4,"The action of playing with jewelries involves gently grasping and rotating a piece of jewelry with the fingers, often with the hands held in a relaxed position with the wrists slightly bent, while simultaneously manipulating other objects, such as beads or small trinkets, with the same hand or the other hand."
311_332.7914_335.1914_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_337.1267_337.9921_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_339.9893_342.2796_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_341.4796_342.4003_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_347.3813_348.1411_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_352.57_353.9361_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
311_352.6564_353.97_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_361.9079_363.8137_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_367.4764_368.2655_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_370.7388_371.3551_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_377.6793_378.2402_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_378.7001_379.4474_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_380.0387_381.0215_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_385.2309_386.7138_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_388.2184_389.0576_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_392.1537_393.5061_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
311_392.3061_393.2002_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_394.5346_395.6824_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_399.7769_400.972_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
311_399.972_400.9958_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_402.7276_403.7785_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_404.1368_404.8619_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_408.1364_408.8828_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_448.0865_450.2837_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_451.055_452.3455_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_452.3455_453.0752_22.mp4,"The action of rubbing or holding hands involves bringing both hands together, with fingers interlaced or palms pressed together, and then moving one hand in a gentle, back-and-forth motion across the other, or holding the hands still with a gentle squeeze."
311_453.0752_454.8689_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_455.6054_456.515_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_457.4345_458.8083_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_458.8083_461.7526_22.mp4,"The action of rubbing or holding hands involves bringing both hands together, with fingers interlaced or palms pressed together, and then moving one hand in a gentle, back-and-forth motion across the other, or holding the hands still with a gentle squeeze."
311_461.6869_463.9895_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_466.9114_468.2463_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_469.7203_470.9099_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_471.8627_472.7169_7.mp4,"The action of scratching or touching facial parts involves extending the index finger or middle finger from the hand, flexing the wrist to move the finger towards the face, and then applying gentle pressure or scratching motion to specific areas such as the nose, cheeks, or forehead."
311_473.4551_474.0697_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_481.0072_482.1746_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_483.1828_484.1141_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_485.0858_486.692_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_487.3619_488.2369_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_488.3305_490.4493_22.mp4,"The action of rubbing or holding hands involves bringing both hands together, with fingers interlaced or palms pressed together, and then moving one hand in a gentle, back-and-forth motion across the other, or holding the hands still with a gentle squeeze."
311_490.4493_491.6063_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_501.9492_502.8849_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_502.8849_507.3148_22.mp4,"The action of rubbing or holding hands involves bringing both hands together, with fingers interlaced or palms pressed together, and then moving one hand in a gentle, back-and-forth motion across the other, or holding the hands still with a gentle squeeze."
311_507.3897_508.0604_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_513.8122_522.7756_25.mp4,"The action of playing with jewelries involves gently grasping and rotating a piece of jewelry with the fingers, often with the hands held in a relaxed position with the wrists slightly bent, while simultaneously manipulating other objects, such as beads or small trinkets, with the same hand or the other hand."
311_524.1237_526.1076_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
311_544.9483_546.1517_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_554.6871_555.4245_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_557.1012_558.8783_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_563.8922_565.0321_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_566.7693_568.6887_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
311_569.0934_570.006_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_570.006_572.4322_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
311_570.598_571.9607_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
311_570.9805_572.765_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
